username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
CBZHoldings;2019-03-02 07:19;0;0;"A zipit transaction is instant";;;;"1101713739496206336";https://twitter.com/CBZHoldings/status/1101713739496206336
Thandie_Nyoni;2019-03-02 07:11;0;1;"Good morning @CBZHoldings how long does a zipit transaction take to reflect?";;@CBZHoldings;;"1101711497594658817";https://twitter.com/Thandie_Nyoni/status/1101711497594658817
i_am_thuthu;2019-03-02 06:23;0;2;"This time hamulume";;;;"1101699506985492480";https://twitter.com/i_am_thuthu/status/1101699506985492480
hardworkdon;2019-03-02 05:13;0;2;"Madrid ndiana Mainini nyangwe zvidii vanokwachurika RM 1-3.5 BFC nekembasera pic.twitter.com/13ieGcL1QT";;;;"1101682004926570496";https://twitter.com/hardworkdon/status/1101682004926570496
Chief_Gode;2019-03-02 04:25;0;3;"Just ready yourself for another spanking bro";;;;"1101669930502512640";https://twitter.com/Chief_Gode/status/1101669930502512640
i_am_thuthu;2019-03-01 23:15;0;3;"Sada kundinzwa";;;;"1101591932130729985";https://twitter.com/i_am_thuthu/status/1101591932130729985
CBZHoldings;2019-03-01 19:39;0;6;"All work and no play makes Jack a dull boy.....and Jill a dull girl... staff members enjoying the evening... #CBZStaffAppreciationByo #PartnersForSuccess pic.twitter.com/YEszCQ2J7c";;;#CBZStaffAppreciationByo #PartnersForSuccess;"1101537569987354625";https://twitter.com/CBZHoldings/status/1101537569987354625
CBZHoldings;2019-03-01 19:37;1;3;"Pictures from our Staff Appreciation cocktail... #CBZStaffAppreciationByo #TeamByoCBZ pic.twitter.com/Vq3cFXsMXy";;;#CBZStaffAppreciationByo #TeamByoCBZ;"1101537025000439808";https://twitter.com/CBZHoldings/status/1101537025000439808
TrevorMadzikat1;2019-03-01 19:32;0;0;"Barcelona to score last @mikemadoda @tapiwaDEMO@locks@Mwana wapastor@EutyNcube@4our_ZW@ruetan05@kwashe94@simbachikeya@kudaZvinhu";;@mikemadoda @tapiwaDEMO @locks @Mwana @EutyNcube @4our_ZW @ruetan05 @kwashe94 @simbachikeya @kudaZvinhu;;"1101535723273023489";https://twitter.com/TrevorMadzikat1/status/1101535723273023489
CBZHoldings;2019-03-01 19:32;0;5;"Thank you for the hard work... #CBZStaffAppreciationByo #PartnersForSuccess pic.twitter.com/DXdEx3HrvS";;;#CBZStaffAppreciationByo #PartnersForSuccess;"1101535655459540992";https://twitter.com/CBZHoldings/status/1101535655459540992
CBZHoldings;2019-03-01 19:26;1;5;"CBZ Bank Divisional Director Mr Tawanda Matembo takes time to mix and mingle with the staff.... #CBZStaffAppreciationByo #SwitchToTheBest #EmployerofChoice pic.twitter.com/gnmcnRK827";;;#CBZStaffAppreciationByo #SwitchToTheBest #EmployerofChoice;"1101534188803686400";https://twitter.com/CBZHoldings/status/1101534188803686400
CBZHoldings;2019-03-01 19:23;1;6;"The ladies that make things happen... Mrs Laura Gwatiringa and Mrs Moliyn Musemburi. #SwitchToTheBest ##CBZStaffAppreciationByo pic.twitter.com/rkLUAMC1Qp";;;#SwitchToTheBest # #CBZStaffAppreciationByo;"1101533541475725313";https://twitter.com/CBZHoldings/status/1101533541475725313
CBZHoldings;2019-03-01 19:21;0;6;"CBZ Branch Managers. #SwitchToTheBest #CBZStaffAppreciationByo pic.twitter.com/g6yyoxbwZw";;;#SwitchToTheBest #CBZStaffAppreciationByo;"1101532978654662656";https://twitter.com/CBZHoldings/status/1101532978654662656
CBZHoldings;2019-03-01 19:19;1;3;"Staff chatting and smiling as they appreciate the lovely gesture by CBZ Management to take time to appreciate them for the hard work. #CBZStaffAppreciationByo #PartnersForSuccess #EmployeeAppreciationDay pic.twitter.com/06DDO6wQRb";;;#CBZStaffAppreciationByo #PartnersForSuccess #EmployeeAppreciationDay;"1101532526324133889";https://twitter.com/CBZHoldings/status/1101532526324133889
CBZHoldings;2019-03-01 19:17;1;8;"Today is was the Executives time to welcome staff to their staff appreciation cocktail being held here in Bulawayo. #EmployerofChoice #SwitchToTheBest #PartnersForSuccess #CBZStaffAppreciationByo pic.twitter.com/YtTC2q63GU";;;#EmployerofChoice #SwitchToTheBest #PartnersForSuccess #CBZStaffAppreciationByo;"1101531853016707073";https://twitter.com/CBZHoldings/status/1101531853016707073
CBZHoldings;2019-03-01 19:13;1;7;"Mr Peter Zimunya, CBZ Bank Managing Director, welcomes staff to tonight’s event, which is just to appreciate our staff for the hard work.. #CBZStaffAppreciationByo #SwitchToTheBest #PartnersForSuccess pic.twitter.com/MfCBBTrwfb";;;#CBZStaffAppreciationByo #SwitchToTheBest #PartnersForSuccess;"1101531007898042369";https://twitter.com/CBZHoldings/status/1101531007898042369
CBZHoldings;2019-03-01 19:11;1;6;"Doctor Blessing Mudavanhu GCEO, welcomes the Bulawayo Team to this year’s #CBZStaffAppreciationByo . As an organization we value all the hard work that our staff put in making our customers happy. #CBZStaffAppreciationByo #SwitchToTheBest #PartnersForSuccess pic.twitter.com/ZUERjatvRF";;;#CBZStaffAppreciationByo #CBZStaffAppreciationByo #SwitchToTheBest #PartnersForSuccess;"1101530388827131904";https://twitter.com/CBZHoldings/status/1101530388827131904
CBZHoldings;2019-03-01 19:03;2;15;"As CBZ we value our valued customers and we appreciate our staff, and today the CBZ executive team, decided to take time to appreciate their staff. #CBZStaffAppreciationByo #StaffFocus pic.twitter.com/srpWHINgvx";;;#CBZStaffAppreciationByo #StaffFocus;"1101528486580289537";https://twitter.com/CBZHoldings/status/1101528486580289537
28blinggeneral;2019-03-01 17:34;0;0;"Real Madrid will score frst and brca will score 2goals to mke it 1 -2";;;;"1101505960642781189";https://twitter.com/28blinggeneral/status/1101505960642781189
ghosty_zw;2019-03-01 17:07;0;1;"i don’t support Real Madrid";;;;"1101499158643515397";https://twitter.com/ghosty_zw/status/1101499158643515397
craigritchieee;2019-03-01 17:02;0;0;"plus imimi tukukudamburai mangwana";;;;"1101497944434528261";https://twitter.com/craigritchieee/status/1101497944434528261
ashapplez1;2019-03-01 16:59;0;9;"Barcelona 3 Madrid 1 @clamsydice @iMalik_Aj @hardworkdon @SaMuguta @i_am_thuthu @sundubr @BlessingsMasun1 @tee_mangzy @Chief_Gode @abigailchigora";;@clamsydice @iMalik_Aj @hardworkdon @SaMuguta @i_am_thuthu @sundubr @BlessingsMasun1 @tee_mangzy @Chief_Gode @abigailchigora;;"1101497154911289344";https://twitter.com/ashapplez1/status/1101497154911289344
Dezember_Boss;2019-03-01 16:58;0;1;"uzobona bouy";;;;"1101496986002472961";https://twitter.com/Dezember_Boss/status/1101496986002472961
craigritchieee;2019-03-01 16:49;0;1;"barca inohwinha kana 8-1 all im saying is madrid inogohwesa they cant go blank on 2 consecutive games";;;;"1101494702799495169";https://twitter.com/craigritchieee/status/1101494702799495169
Dezember_Boss;2019-03-01 16:44;0;1;"hauna nyaya";;;;"1101493500296814592";https://twitter.com/Dezember_Boss/status/1101493500296814592
craigritchieee;2019-03-01 16:44;0;1;"haaa uchamuona bale";;;;"1101493425080291328";https://twitter.com/craigritchieee/status/1101493425080291328
Dezember_Boss;2019-03-01 16:42;0;0;"not on this one pic.twitter.com/loXZyTzjfb";;;;"1101493013287759872";https://twitter.com/Dezember_Boss/status/1101493013287759872
craigritchieee;2019-03-01 16:39;0;1;"kwana cita munohwinha henyu but icha gohwesa";;;;"1101492272363945984";https://twitter.com/craigritchieee/status/1101492272363945984
Dezember_Boss;2019-03-01 16:39;0;1;"Real is not going to score @craigritchieee";;@craigritchieee;;"1101492074623483905";https://twitter.com/Dezember_Boss/status/1101492074623483905
MrBrown_MoB;2019-03-01 16:34;0;1;"Who wins us men or the women sided to predict the right score line ?";;;;"1101490996590886913";https://twitter.com/MrBrown_MoB/status/1101490996590886913
craigritchieee;2019-03-01 16:27;0;1;"REAL MADRID @ghosty_zw @Citadel_Blake @kukuuchako @simba_chikeya @KudaZvinhu @Arsenal @SkySportsPL @brfootball @bbere74 @263Chat";;@ghosty_zw @Citadel_Blake @kukuuchako @simba_chikeya @KudaZvinhu @Arsenal @SkySportsPL @brfootball @bbere74 @263Chat;;"1101489149712965632";https://twitter.com/craigritchieee/status/1101489149712965632
tudzaa;2019-03-01 16:09;0;1;"Vakumboona Telemunto ne Zeeworld havaskuda kubatika";;;;"1101484543138320391";https://twitter.com/tudzaa/status/1101484543138320391
Peshyt1;2019-03-01 15:59;0;0;"Real Madrid 2 Barcelona 1... Madrid last to score";;;;"1101482130201296896";https://twitter.com/Peshyt1/status/1101482130201296896
CosmasChiruka;2019-03-01 15:58;0;1;"i'd say Barca 3-1, Barca to score last";;;;"1101481721772589056";https://twitter.com/CosmasChiruka/status/1101481721772589056
CBZHoldings;2019-03-01 15:50;0;2;"Don't forget the score line";;;;"1101479737761980417";https://twitter.com/CBZHoldings/status/1101479737761980417
CBZHoldings;2019-03-01 15:41;2;6;"It's Women's month and CBZ Insurance is proud to offer a solution for the ladies by introducing Mi Lady Insurance just for the ladies. Contact us on our toll free number 460/461 or general line 08677004050 for more information. #CBZMilady #CBZInsurance #WomensMonth @263Chat pic.twitter.com/cWrbYo688e";;@263Chat;#CBZMilady #CBZInsurance #WomensMonth;"1101477621467172865";https://twitter.com/CBZHoldings/status/1101477621467172865
anitabeker4;2019-03-01 15:39;2;7;"Barcelona @lolcks @Melanie_Tanya @CosmasChiruka @Takudzwajustins @Bibaz23 @TichatyeiC @tudzaa @tapiwaDEMO @wy @WessZw";;@lolcks @Melanie_Tanya @CosmasChiruka @Takudzwajustins @Bibaz23 @TichatyeiC @tudzaa @tapiwaDEMO @wy @WessZw;;"1101477144214073344";https://twitter.com/anitabeker4/status/1101477144214073344
CBZHoldings;2019-03-01 15:35;13;26;"Men, support the Women & help them to predict the following and stand a chance to win one of the two random #FunFriday prizes: 1. The Team to score the last goal, 2. Like & RT this post, 3. Tag 10 friends & ask them to Follow us. #PartnersInSport #WomensMonth pic.twitter.com/0mIempEpPc";;;#FunFriday #PartnersInSport #WomensMonth;"1101476074196742145";https://twitter.com/CBZHoldings/status/1101476074196742145
CBZHoldings;2019-03-01 15:23;8;27;"This weekend presents a very special &incredible football clash, EL CLASICO in La Liga, Real Madrid v Barcelona in Madrid Spain on 2 March 2019. This match takes place in a very vital month of March, the month of the pearls this life is blessed with, WOMEN.";;;;"1101473070496313344";https://twitter.com/CBZHoldings/status/1101473070496313344
SomzMrs;2019-03-01 15:11;0;0;"Barcelona to score last goal, @AmazingPhil @kwirirayi @somekahlist @jccaylen @kudzaimukuzunga @somekalist @forward_mazai @ErasmusFarirep1 @dephn2 @StaceyAV_red";;@AmazingPhil @kwirirayi @somekahlist @jccaylen @kudzaimukuzunga @somekalist @forward_mazai @ErasmusFarirep1 @dephn2 @StaceyAV_red;;"1101470091873529856";https://twitter.com/SomzMrs/status/1101470091873529856
263Chat;2019-03-01 15:00;5;9;"What will you run for at the CBZ Harare Marathon to be held on 17 March 2019? Do not be left out, run for Endurance, run for Health, run for Mental agility, run for yourself! @CBZHoldings #PartnersForSport #RunTheDistance pic.twitter.com/xlXTfZVvJy";;@CBZHoldings;#PartnersForSport #RunTheDistance;"1101467267836055552";https://twitter.com/263Chat/status/1101467267836055552
263Chat;2019-03-01 11:28;1;3;"Give them a bright future today. Open a cash plus account today with @CBZHoldings #PartnersForSuccess #SwitchToTheBest #263Chat pic.twitter.com/C2N2N92kVq";;@CBZHoldings;#PartnersForSuccess #SwitchToTheBest #263Chat;"1101413986300514305";https://twitter.com/263Chat/status/1101413986300514305
StarfmZimbabwe;2019-03-01 11:00;6;27;"The new date for the @CBZHoldings Marathon is OUT!!!! Choose your reason to run and take part in the first ever CBZ Peter Gradwell Marathon on the 17th of March 2019 and qualify for the Comrades Marathon and the Two Oceans Marathon! #PartnersInSport #RunTheDistance pic.twitter.com/TXcm0k9HVf";;@CBZHoldings;#PartnersInSport #RunTheDistance;"1101406949629980673";https://twitter.com/StarfmZimbabwe/status/1101406949629980673
MrBrown_MoB;2019-03-01 10:27;0;1;"Hear hear hear you most welcome @CBZHoldings .";;@CBZHoldings;;"1101398578017259521";https://twitter.com/MrBrown_MoB/status/1101398578017259521
amawayne;2019-03-01 10:25;0;1;"Marathon is 42.195kms Registration at Old Georgians Sports Club on 2, 8, 9 and 15 March 2019";;;;"1101397950083878912";https://twitter.com/amawayne/status/1101397950083878912
tinashe_nicol;2019-03-01 10:07;0;2;"A marathon is 42.195 km long. Registration is taking places at Old Georgians Sports Club Harare on 2 March 2019 (1000-1330hrs) 8 March 2019 (1630-1900hrs) 9 March 2019 (1000-1330hrs) 14 March 2019 (1630-1900hrs) 15 March 2019 (1630-1900hrs) #PartnersInSport #RunTheDistance";;;#PartnersInSport #RunTheDistance;"1101393484714524672";https://twitter.com/tinashe_nicol/status/1101393484714524672
CBZHoldings;2019-03-01 10:05;1;1;"Thanks for the support Commander, better late than never!";;;;"1101392974842417152";https://twitter.com/CBZHoldings/status/1101392974842417152
MrBrown_MoB;2019-03-01 09:35;2;5;"As the Commander in Chief of #GreatFridayMovement I would like to congratulate and welcome @CBZHoldings brand to their #FunFridays . But the question still stands what took you so long given everyone is obedient to #Fridays ... Great time last nite you Partners4Success";;@CBZHoldings;#GreatFridayMovement #FunFridays #Fridays;"1101385338415730688";https://twitter.com/MrBrown_MoB/status/1101385338415730688
CBZHoldings;2019-03-01 08:25;2;7;"#PartnersForSuccess #SwitchToTheBest #WomensMonth pic.twitter.com/kqfjkdjrO4";;;#PartnersForSuccess #SwitchToTheBest #WomensMonth;"1101367827464892416";https://twitter.com/CBZHoldings/status/1101367827464892416
steeversk5;2019-03-01 06:43;0;4;"@CBZHoldings @Nedbank @StanbicIBTC @stewardbank First class*2 in Banking and Finance, chitipaiwo mabasa... https:// twitter.com/steeversk5/sta tus/1101336461117407234 …";;@CBZHoldings @Nedbank @StanbicIBTC @stewardbank;;"1101342238687350785";https://twitter.com/steeversk5/status/1101342238687350785
Clexiat;2019-03-01 05:38;0;0;"What are the requirements for individuals to gets the loan";;;;"1101325752958619648";https://twitter.com/Clexiat/status/1101325752958619648
CBZHoldings;2019-02-28 22:53;3;7;"We believe in startups and through our Business Banking division, we offer loans to individuals and groups who wish to turn their dreams into reality. Trust us abd watch your business grow. #SwitchToTheBest";;;#SwitchToTheBest;"1101223884471394305";https://twitter.com/CBZHoldings/status/1101223884471394305
CBZHoldings;2019-02-28 22:51;3;6;"Through our lease Finance we offer financing for farming equipment, industrial equipment as well as buses and trucks for schools. Why hire when you can own it through a lease finance loan. Call us on toll free 460 or email us at customercare@cbz.co.zw #SwitchToTheBest";;@cbz;#SwitchToTheBest;"1101223341980045314";https://twitter.com/CBZHoldings/status/1101223341980045314
CBZHoldings;2019-02-28 22:47;0;6;"We also know that accidents do occur especially at work. We have the Personal Accident Cover, which will assist you, should you be unfortunate to get hurt while you are at work. Talk to us today and enjoy life knowing that your partner CBZ has you covered. #PartnersForSuccess";;;#PartnersForSuccess;"1101222442025013248";https://twitter.com/CBZHoldings/status/1101222442025013248
CBZHoldings;2019-02-28 22:44;2;7;"We also offer comprehensive motor vehicle insurance as well 3rd party insurance in all our branches. You can also get your ZINARA license and radio license in all our branches. Now that is real convinience. If you are not yet banking with the best. #SwitchToTheBest";;;#SwitchToTheBest;"1101221607874457607";https://twitter.com/CBZHoldings/status/1101221607874457607
CBZHoldings;2019-02-28 22:40;0;0;"Our waiting period is 6 months.";;;;"1101220536133271553";https://twitter.com/CBZHoldings/status/1101220536133271553
CBZHoldings;2019-02-28 22:39;0;1;"With our wide branch network you can make a claim at your nearest CBZ Branch and you can be assisted.";;;;"1101220399063490561";https://twitter.com/CBZHoldings/status/1101220399063490561
CBZHoldings;2019-02-28 22:38;0;1;"Thank you for the interest, you do not need anything really. You can join the plan with or without a CBZ account, we have multiple payment options. You can DM us and one of our consultants will call you to sign you up. The benefits include cash payment which you can use any how";;;;"1101220117059461121";https://twitter.com/CBZHoldings/status/1101220117059461121
CBZHoldings;2019-02-28 22:37;1;4;"Doctor Blessing Mudavanhu, CBZ Holdings Group Chief Executive Officer, takes time to address those present. As CBZ we want to appreciate all our customers. Thank you . #SwitchToTheBest or #StayWithTheBest pic.twitter.com/DmZwZ2WKxw";;;#SwitchToTheBest #StayWithTheBest;"1101219834594033665";https://twitter.com/CBZHoldings/status/1101219834594033665
WekwaMbaks;2019-02-28 22:30;0;0;"Wat is required fo 1 to be an Funeral cash plan policy holder 2:Wat benefits does 1 get from this policy wen can it is said to b activity";;;;"1101218182315081728";https://twitter.com/WekwaMbaks/status/1101218182315081728
CBZHoldings;2019-02-28 22:27;1;5;"Through our short term arm, we offer the Hospital Cash Plan which one can sign up for by simply calling us of toll free 460 or chatting to us on Whataspp numbers 0774460460/ 0774461461. We can help you cover for hospital bill shortfalls. #SwitchToTheBest";;;#SwitchToTheBest;"1101217264282595329";https://twitter.com/CBZHoldings/status/1101217264282595329
CBZHoldings;2019-02-28 22:24;2;6;"Taking over the premiums for your Guaranteed Education Plan, guarantees that CBZ will see your child through school, despite you not being there. Now that’s partnering for a purpose. Call us now on toll free 460 to sign up. #SwitchToTheBest";;;#SwitchToTheBest;"1101216515255357440";https://twitter.com/CBZHoldings/status/1101216515255357440
CBZHoldings;2019-02-28 22:21;0;4;"Under the CBZ Life portfolio we also offer the Guaranteed Education Plan, a savingsaccount that enables you to save for your child or children’s school fees, and should the unfortunate happen CBZ Life will take over the premiums. #CBZCustomerAppreciationByo";;;#CBZCustomerAppreciationByo;"1101215867923247104";https://twitter.com/CBZHoldings/status/1101215867923247104
CBZHoldings;2019-02-28 22:16;0;4;"We offer tailor made solutions, we have an affordable Funeral cash plan policy where you can pay as little as $4 a month for funeral cash cover for you & your family. Call us now on toll free 460 to sign up and enjoy life knowing we have you covered. #CBZCustomerAppreciationByo";;;#CBZCustomerAppreciationByo;"1101214574106284032";https://twitter.com/CBZHoldings/status/1101214574106284032
CBZHoldings;2019-02-28 22:13;6;15;"Mr Norbert Mureriwa is the Managing Director of Insurance Operations and under his portfolio, we offer short term Insurance solutions as well and Life assurance products. #CBZCustomerAppreciationByo #PartnersForSuccess pic.twitter.com/yDBWxlxmH6";;;#CBZCustomerAppreciationByo #PartnersForSuccess;"1101213849892597766";https://twitter.com/CBZHoldings/status/1101213849892597766
CBZHoldings;2019-02-28 22:09;1;8;"Sharing notes, networking sharing ideas, as CBZ we believe in creating partnerships with our customers. #CBZCustomerAppreciationByo #StayWithTheBest and if you are not yet banking with us #SwitchToTheBest pic.twitter.com/gyt0XAO10v";;;#CBZCustomerAppreciationByo #StayWithTheBest #SwitchToTheBest;"1101212817951203334";https://twitter.com/CBZHoldings/status/1101212817951203334
CBZHoldings;2019-02-28 21:48;1;8;"Mike is also in charge of our Treasury Division and Custodial Services. Call us today as we offer a one stop shop for all your financial needs. #CBZCustomerAppreciationByo #SwitchToTheBest #StayWithTheBest if you are already banking with the best. #PartnersForSuccess";;;#CBZCustomerAppreciationByo #SwitchToTheBest #StayWithTheBest #PartnersForSuccess;"1101207542825451520";https://twitter.com/CBZHoldings/status/1101207542825451520
CBZHoldings;2019-02-28 21:36;2;8;"Mike Mudondo is the Executive Director of Wholesome Banking which houses our Lease Finance, Agribusiness, Corporate Banking, Business Banking. Call us today on toll free 460 if you would like us to enjoy some of the service offerings under his portfolio. #SwitchToTheBest";;;#SwitchToTheBest;"1101204532917428224";https://twitter.com/CBZHoldings/status/1101204532917428224
CBZHoldings;2019-02-28 21:33;0;16;"CBZ Executives Mr Mike Mudondo, Mr Peter Zimunya & MrJack Smith share ideas on how to solve some of the financial challenges that our partners are facing. #CBZCustomerAppreciationByo #SwitchToTheBest #StayWithTheBest pic.twitter.com/WfJTxxmJOS";;;#CBZCustomerAppreciationByo #SwitchToTheBest #StayWithTheBest;"1101203871307833344";https://twitter.com/CBZHoldings/status/1101203871307833344
CBZHoldings;2019-02-28 21:30;2;15;"Strategizing on the next move to excite our partners, Dr Blessing Mudavanhu chats with Laura Gwatiringa Executive Group Marketing & Corporate Affairs with Miss Quality and Molyin Musemburi. #CBZCustomerAppreciationByo #StayWithTheBest pic.twitter.com/8PEUKzzwRY";;;#CBZCustomerAppreciationByo #StayWithTheBest;"1101202998452277249";https://twitter.com/CBZHoldings/status/1101202998452277249
CBZHoldings;2019-02-28 21:25;0;0;"Oh we are sorry to hear that, you are not happy, please DM your details so that we contact you for further details as we would want to improve our service.";;;;"1101201650830770177";https://twitter.com/CBZHoldings/status/1101201650830770177
lietta_bae263;2019-02-28 21:17;0;1;"No problem let me do that";;;;"1101199731269746689";https://twitter.com/lietta_bae263/status/1101199731269746689
murego11;2019-02-28 21:14;0;0;"I'm totally disappointed in your dismal service I am experiencing currently from CBZ";;;;"1101199028442808320";https://twitter.com/murego11/status/1101199028442808320
CBZHoldings;2019-02-28 21:03;2;11;"Our very own Miss Quality @PhiriPatience in attendance. We value the quality of service we offer to our partners. #CBZCustomerAppreciationByo #PartnersForSuccess #SwitchToTheBest #StayWithTheBest pic.twitter.com/GOZl8f1Ay2";;@PhiriPatience;#CBZCustomerAppreciationByo #PartnersForSuccess #SwitchToTheBest #StayWithTheBest;"1101196244540637185";https://twitter.com/CBZHoldings/status/1101196244540637185
CBZHoldings;2019-02-28 20:59;1;8;"Thank you valued partners for the support. #CBZCustomerAppreciationByo #PartnersForSuccess #SwitchToTheBest pic.twitter.com/wWWqaIl4jE";;;#CBZCustomerAppreciationByo #PartnersForSuccess #SwitchToTheBest;"1101195191610994689";https://twitter.com/CBZHoldings/status/1101195191610994689
CBZHoldings;2019-02-28 20:56;0;1;"@t_matembo @joelgombera we are humbled. Thank you for the valued business. https:// twitter.com/khanyelwazi/st atus/1101070872016756736 …";;@t_matembo @joelgombera;;"1101194345917624323";https://twitter.com/CBZHoldings/status/1101194345917624323
CBZHoldings;2019-02-28 20:52;0;1;"No problem please DM us your contact details and we will certainly partner you. #SwitchToTheBest";;;#SwitchToTheBest;"1101193547926171648";https://twitter.com/CBZHoldings/status/1101193547926171648
VheremuIsaac;2019-02-28 20:12;0;0;"Visited your stand at Agricultural show last year seeking advice on agricultural solutions .They took my details and until now nothing";;;;"1101183324691857408";https://twitter.com/VheremuIsaac/status/1101183324691857408
CBZHoldings;2019-02-28 20:11;1;8;"Mr Norbert Mureriwa, CBZ Insurance Operations gives the closing remarks and thanks all valued customers for the support. #CBZCustomerAppreciationByo #PartnersForSuccess pic.twitter.com/ELZYIn8CpU";;;#CBZCustomerAppreciationByo #PartnersForSuccess;"1101183101785518080";https://twitter.com/CBZHoldings/status/1101183101785518080
abelchigwata;2019-02-28 20:10;0;0;"Marathon Dist: 42,2 km Registration place: Old Georgians sports club Dates: 02, 08, 09, 14 and 15 March #PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon";;;#PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon;"1101182794888302592";https://twitter.com/abelchigwata/status/1101182794888302592
CBZHoldings;2019-02-28 19:55;0;1;"We certainly look forward to having you on board partner.";;;;"1101179054349271047";https://twitter.com/CBZHoldings/status/1101179054349271047
sibandacriss;2019-02-28 19:48;0;0;"if I want to save wtya guys how wld I go abt it";;;;"1101177432344793089";https://twitter.com/sibandacriss/status/1101177432344793089
lietta_bae263;2019-02-28 19:47;0;1;"Thank you il do that tomorrow or Monday i think ndasarira apa";;;;"1101177205542002688";https://twitter.com/lietta_bae263/status/1101177205542002688
CBZHoldings;2019-02-28 19:42;1;4;"It’s now time to feed the minds they work, networking and snacking as we appreciate our valued customers, here in Bulawayo. #CBZCustomerAppreciationByo #PartnersForSuccess . Move over to the best. pic.twitter.com/2rBOXGcod0";;;#CBZCustomerAppreciationByo #PartnersForSuccess;"1101175822927433730";https://twitter.com/CBZHoldings/status/1101175822927433730
CBZHoldings;2019-02-28 19:41;0;1;"Great Lietta. All you need is 2 passport photos, proof of residence, proof of income and copy of ID to open an account with us.";;;;"1101175556849192960";https://twitter.com/CBZHoldings/status/1101175556849192960
CBZHoldings;2019-02-28 19:36;2;4;"We are a one stop shop for financial services solutions. With services ranging from insurance, asset management, banking and mortgage financing, why go elsewhere #WeHaveYouCovered #PartnersForSuccess #CBZCustomerAppreciationByo";;;#WeHaveYouCovered #PartnersForSuccess #CBZCustomerAppreciationByo;"1101174420679376897";https://twitter.com/CBZHoldings/status/1101174420679376897
lietta_bae263;2019-02-28 19:34;0;1;"Umm i want to be a partner as well ndovhura sei account whats needed?";;;;"1101173889026191366";https://twitter.com/lietta_bae263/status/1101173889026191366
CBZHoldings;2019-02-28 19:33;2;5;"As CBZ we are here to discuss financial problems and possible solutions, and the GCEO has committed to improved and efficient service provisions. Talk to us today, visit any CBZ Bank Branch or call us on toll free 460. #SwitchToTheBest #CBZCustomerAppreciationByo";;;#SwitchToTheBest #CBZCustomerAppreciationByo;"1101173564412170240";https://twitter.com/CBZHoldings/status/1101173564412170240
CBZHoldings;2019-02-28 19:30;2;7;"“CBZ offers a broad base of financial services for us to be able to deliver a wholesome solution to you our partners. We are here to solve financial solutions.” Dr Mudavanhu. #CBZCustomerAppreciationByo #SwitchToTheBest #PartnersForSuccess";;;#CBZCustomerAppreciationByo #SwitchToTheBest #PartnersForSuccess;"1101172849199534080";https://twitter.com/CBZHoldings/status/1101172849199534080
CBZHoldings;2019-02-28 19:28;4;8;"“CBZ wishes to partner all valued stakeholders, you are just not clients but partners.”Dr Mudavanhu CBZ GCEO. #CBZCustomerAppreciationByo #PartnersForSuccess pic.twitter.com/v7dDjNWQOa";;;#CBZCustomerAppreciationByo #PartnersForSuccess;"1101172340262690822";https://twitter.com/CBZHoldings/status/1101172340262690822
CBZHoldings;2019-02-28 19:23;1;2;"CBZ staff also in attendance as branch managers appreciate their customers .CBZ values all its customers for the support and today the Executive team is here in Byo to appreciate customers. #StayWithTheBest if you are not banking with the bank that values you #SwitchToTheBest pic.twitter.com/d8Q1zKjtPF";;;#StayWithTheBest #SwitchToTheBest;"1101171094906650626";https://twitter.com/CBZHoldings/status/1101171094906650626
CBZHoldings;2019-02-28 19:20;3;6;"Mr Tawanda Matembo CBZ Bank, Divisional Director chats to CBZ Life Managing Director Mr Norbert Mureriwa at the #CBZCustomerAppreciationByo #StayWithTheBest #PartnersForSuccess pic.twitter.com/NDCy3ettRG";;;#CBZCustomerAppreciationByo #StayWithTheBest #PartnersForSuccess;"1101170237230247938";https://twitter.com/CBZHoldings/status/1101170237230247938
CBZHoldings;2019-02-28 19:18;0;2;"CBZ Holdings Board Chairman, Mr Noah Matimba thanks all the valued customers for supporting the brand. #PartnersForSuccess #CBZCustomerAppreciation #StayWithTheBoard pic.twitter.com/pjrPKgWuQV";;;#PartnersForSuccess #CBZCustomerAppreciation #StayWithTheBoard;"1101169683221397504";https://twitter.com/CBZHoldings/status/1101169683221397504
CBZHoldings;2019-02-28 19:15;5;8;"Master of Ceremonies is @joelgombera . As CBZ Holdings we value our customers. #PartnersForSuccess pic.twitter.com/ofmHP7uG9R";;@joelgombera;#PartnersForSuccess;"1101169138226118657";https://twitter.com/CBZHoldings/status/1101169138226118657
CBZHoldings;2019-02-28 19:13;0;3;"Mr Peter Zimunya, CBZ Managing Director, gives the opening remarks. At this year’s #SouthernRegion customer appreciation cocktail @the Holiday Inn Bulawayo. #StayWithTheBest pic.twitter.com/YAbQ4XMKhK";;@the;#SouthernRegion #StayWithTheBest;"1101168637623365632";https://twitter.com/CBZHoldings/status/1101168637623365632
CBZHoldings;2019-02-28 19:10;0;3;"CBZ executives take time to discuss with some of the valued customers.... we are appreciating our customers here tonight in the #CityOfKingsAndQueens #SwitchToTheBest #PartnersForSuccess #StayWithTheBest pic.twitter.com/dvzD6ppm8o";;;#CityOfKingsAndQueens #SwitchToTheBest #PartnersForSuccess #StayWithTheBest;"1101167736821108736";https://twitter.com/CBZHoldings/status/1101167736821108736
